latitude,longitude,stations,entries and exits,lateral_vibration
52.04364056,-0.067128167,0,0,0.160
52.04358069,-0.067324887,0,0,0.137
52.04352083,-0.067521606,0,0,0.222
52.04346096,-0.067718326,0,0,0.139
52.0434011,-0.067915045,0,0,0.260
52.04334124,-0.068111765,0,0,0.202
52.04328137,-0.068308484,0,0,0.143
52.04322151,-0.068505204,0,0,0.275
52.04316165,-0.068701923,0,0,0.137
52.04310178,-0.068898643,0,0,0.204
52.04304192,-0.069095362,0,0,0.181
52.04298206,-0.069292082,0,0,0.231
52.04292219,-0.069488801,0,0,0.243
52.04286233,-0.069685521,0,0,0.166
52.04280247,-0.06988224,0,0,0.126
52.0427426,-0.07007896,0,0,0.187
52.04268274,-0.070275679,0,0,0.129
52.04262287,-0.070472399,0,0,0.263
52.04256301,-0.070669118,0,0,0.169
52.04250315,-0.070865838,0,0,0.143
52.04244328,-0.071062558,0,0,0.170
52.04238342,-0.071259277,0,0,0.100
52.04232356,-0.071455997,0,0,0.112
52.04226369,-0.071652716,0,0,0.220
52.04220383,-0.071849436,0,0,0.126
52.04214397,-0.072046155,0,0,0.106
52.0420841,-0.072242875,0,0,0.185
52.04202424,-0.072439594,0,0,0.217
52.04196438,-0.072636314,0,0,0.193
52.04190451,-0.072833033,0,0,0.206
52.04184465,-0.073029753,0,0,0.118
52.04178478,-0.073226472,0,0,0.100
52.04172492,-0.073423192,0,0,0.230
52.04166506,-0.073619911,0,0,0.138
52.04160519,-0.073816631,0,0,0.141
52.04154533,-0.07401335,0,0,0.220
52.04148547,-0.07421007,0,0,0.181
52.0414256,-0.074406789,0,0,0.175
52.04136574,-0.074603509,0,0,0.260
52.04130588,-0.074800228,0,0,0.119
52.04124601,-0.074996948,0,0,0.197
52.04118615,-0.075193668,0,0,0.153
52.04112629,-0.075390387,0,0,0.163
52.04106642,-0.075587107,0,0,0.226
52.04100656,-0.075783826,0,0,0.174
52.04094669,-0.075980546,0,0,0.175
52.04088683,-0.076177265,0,0,0.201
52.04082697,-0.076373985,0,0,0.129
52.0407671,-0.076570704,0,0,0.104
52.04070724,-0.076767424,0,0,0.100
52.04064738,-0.076964143,0,0,0.100
52.04058751,-0.077160863,0,0,0.247
52.04052765,-0.077357582,0,0,0.100
52.04046779,-0.077554302,0,0,0.132
52.04040792,-0.077751021,0,0,0.129
52.04034806,-0.077947741,0,0,0.158
52.0402882,-0.07814446,0,0,0.183
52.04022833,-0.07834118,0,0,0.184
52.04016847,-0.078537899,0,0,0.112
52.0401086,-0.078734619,0,0,0.132
52.04004874,-0.078931339,0,0,0.154
52.03998888,-0.079128058,0,0,0.127
52.03992901,-0.079324778,0,0,0.219
52.03986915,-0.079521497,0,0,0.162
52.03980929,-0.079718217,0,0,0.174
52.03974942,-0.079914936,0,0,0.170
52.03968956,-0.080111656,0,0,0.195
52.0396297,-0.080308375,0,0,0.145
52.03956983,-0.080505095,0,0,0.100
52.03950997,-0.080701814,0,0,0.154
52.03945011,-0.080898534,0,0,0.101
52.03939024,-0.081095253,0,0,0.107
52.03933038,-0.081291973,0,0,0.162
52.03927051,-0.081488692,0,0,0.194
52.03921065,-0.081685412,0,0,0.132
52.03915079,-0.081882131,0,0,0.146
52.03909092,-0.082078851,0,0,0.215
52.03903106,-0.08227557,0,0,0.142
52.0389712,-0.08247229,0,0,0.259
52.03891133,-0.08266901,0,0,0.157
52.03885147,-0.082865729,0,0,0.100
52.03879161,-0.083062449,0,0,0.165
52.03873174,-0.083259168,0,0,0.146
52.03867188,-0.083455888,0,0,0.190
52.03861202,-0.083652607,0,0,0.159
52.03855215,-0.083849327,0,0,0.118
52.03849229,-0.084046046,0,0,0.100
52.03843242,-0.084242766,0,0,0.113
52.03837256,-0.084439485,0,0,0.100
52.0383127,-0.084636205,0,0,0.100
52.03825283,-0.084832924,0,0,0.151
52.03819297,-0.085029644,0,0,0.205
52.03813311,-0.085226363,0,0,0.140
52.03807324,-0.085423083,0,0,0.100
52.03801338,-0.085619802,0,0,0.141
52.03795352,-0.085816522,0,0,0.178
52.03789365,-0.086013241,0,0,0.100
52.03783379,-0.086209961,0,0,0.111
52.03777393,-0.086406681,0,0,0.117
52.03771406,-0.0866034,0,0,0.100
52.0376542,-0.08680012,0,0,0.148
52.03759433,-0.086996839,0,0,0.109
52.03753447,-0.087193559,0,0,0.135
52.03747461,-0.087390278,0,0,0.100
52.03741474,-0.087586998,0,0,0.100
52.03735488,-0.087783717,0,0,0.148
52.03729502,-0.087980437,0,0,0.100
52.03723515,-0.088177156,0,0,0.197
52.03717529,-0.088373876,0,0,0.100
52.03711543,-0.088570595,0,0,0.121
52.03705556,-0.088767315,0,0,0.156
52.0369957,-0.088964034,0,0,0.100
52.03693584,-0.089160754,0,0,0.100
52.03687597,-0.089357473,0,0,0.100
52.03681611,-0.089554193,0,0,0.170
52.03675624,-0.089750912,0,0,0.100
52.03669638,-0.089947632,0,0,0.233
52.03663652,-0.090144351,0,0,0.100
52.03657665,-0.090341071,0,0,0.113
52.03651679,-0.090537791,0,0,0.181
52.03645693,-0.09073451,0,0,0.203
52.03639706,-0.09093123,0,0,0.205
52.0363372,-0.091127949,0,0,0.162
52.03627734,-0.09132467,0,0,0.152
52.03621748,-0.091521392,0,0,0.130
52.03615763,-0.091718113,0,0,0.139
52.03609777,-0.091914835,0,0,0.100
52.03603791,-0.092111556,0,0,0.100
52.03597806,-0.092308278,0,0,0.100
52.0359182,-0.092504999,0,0,0.100
52.03585834,-0.092701721,0,0,0.100
52.03579849,-0.092898443,0,0,0.131
52.03573863,-0.093095164,0,0,0.143
52.03567877,-0.093291886,0,0,0.100
52.03561892,-0.093488607,0,0,0.168
52.03555906,-0.093685329,0,0,0.100
52.0354992,-0.093882051,0,0,0.100
52.03543935,-0.094078772,0,0,0.100
52.03537949,-0.094275494,0,0,0.100
52.03531963,-0.094472215,0,0,0.100
52.03525977,-0.094668937,0,0,0.100
52.03519992,-0.094865658,0,0,0.165
52.03514006,-0.09506238,0,0,0.121
52.0350802,-0.095259102,0,0,0.100
52.03502035,-0.095455823,0,0,0.181
52.03496049,-0.095652545,0,0,0.148
52.03490063,-0.095849266,0,0,0.116
52.03484078,-0.096045988,0,0,0.100
52.03478092,-0.096242709,0,0,0.100
52.03472106,-0.096439431,0,0,0.100
52.03466121,-0.096636153,0,0,0.139
52.03460135,-0.096832874,0,0,0.178
52.03454149,-0.097029596,0,0,0.160
52.03448164,-0.097226317,0,0,0.100
52.03442178,-0.097423039,0,0,0.100
52.03436192,-0.097619761,0,0,0.100
52.03430207,-0.097816482,0,0,0.100
52.03424221,-0.098013204,0,0,0.100
52.03418235,-0.098209925,0,0,0.100
52.0341225,-0.098406647,0,0,0.100
52.03406264,-0.098603368,0,0,0.100
52.03400278,-0.09880009,0,0,0.103
52.03394292,-0.098996812,0,0,0.100
52.03388307,-0.099193533,0,0,0.100
52.03382321,-0.099390255,0,0,0.100
52.03376335,-0.099586976,0,0,0.100
52.0337035,-0.099783698,0,0,0.163
52.03364364,-0.099980419,0,0,0.157
52.03358378,-0.100177141,0,0,0.100
52.03352393,-0.100373863,0,0,0.100
52.03346407,-0.100570584,0,0,0.100
52.03340421,-0.100767306,0,0,0.100
52.03334436,-0.100964027,0,0,0.100
52.0332845,-0.101160749,0,0,0.108
52.03322464,-0.101357471,0,0,0.131
52.03316479,-0.101554192,0,0,0.100
52.03310493,-0.101750914,0,0,0.100
52.03304507,-0.101947635,0,0,0.100
52.03298522,-0.102144357,0,0,0.100
52.03292536,-0.102341078,0,0,0.100
52.0328655,-0.1025378,0,0,0.100
52.03280565,-0.102734522,0,0,0.111
52.03274579,-0.102931243,0,0,0.100
52.03268593,-0.103127965,0,0,0.139
52.03262607,-0.103324686,0,0,0.100
52.03256622,-0.103521408,0,0,0.100
52.03250636,-0.103718129,0,0,0.100
52.0324465,-0.103914851,0,0,0.100
52.03238665,-0.104111573,0,0,0.105
52.03232679,-0.104308294,0,0,0.100
52.03226693,-0.104505016,0,0,0.100
52.03220708,-0.104701737,0,0,0.100
52.03214722,-0.104898459,0,0,0.100
52.03208736,-0.105095181,0,0,0.100
52.03202751,-0.105291902,0,0,0.100
52.03196765,-0.105488624,0,0,0.100
52.03190779,-0.105685345,0,0,0.100
52.03184794,-0.105882067,0,0,0.100
52.03178808,-0.106078788,0,0,0.100
52.03172822,-0.10627551,0,0,0.100
52.03166837,-0.106472232,0,0,0.100
52.03160851,-0.106668953,0,0,0.100
52.03154865,-0.106865675,0,0,0.112
52.03148879,-0.107062396,0,0,0.100
52.03142894,-0.107259118,0,0,0.100
52.03136908,-0.107455839,0,0,0.100
52.03130922,-0.107652561,0,0,0.109
52.03124937,-0.107849283,0,0,0.100
52.03118951,-0.108046004,0,0,0.100
52.03112965,-0.108242726,0,0,0.100
52.0310698,-0.108439447,0,0,0.100
52.03100994,-0.108636169,0,0,0.100
52.03094972,-0.10883278,0,0,0.100
52.03088918,-0.109029293,0,0,0.100
52.03082864,-0.109225805,0,0,0.100
52.03076811,-0.109422318,0,0,0.100
52.03070764,-0.109618852,Ashwell & Modern,146024,0.100
52.0306474,-0.109815457,0,0,0.100
52.03058716,-0.110012063,0,0,0.100
52.03052692,-0.110208668,0,0,0.100
52.03046669,-0.110405274,0,0,0.100
52.03040645,-0.110601879,0,0,0.100
52.0303463,-0.11079851,0,0,0.145
52.03028618,-0.110995152,0,0,0.100
52.03022606,-0.111191793,0,0,0.100
52.03016612,-0.11138849,0,0,0.100
52.03010745,-0.11158557,0,0,0.109
52.03004879,-0.11178265,0,0,0.100
52.02999012,-0.11197973,0,0,0.100
52.02993146,-0.11217681,0,0,0.100
52.02987279,-0.11237389,0,0,0.100
52.02981412,-0.11257097,0,0,0.100
52.02975546,-0.11276805,0,0,0.119
52.02969689,-0.11296516,0,0,0.100
52.0296389,-0.113162438,0,0,0.100
52.0295809,-0.113359716,0,0,0.100
52.02952291,-0.113556994,0,0,0.100
52.02946097,-0.113753069,0,0,0.100
52.02939886,-0.113949091,0,0,0.100
52.02933669,-0.114145093,0,0,0.100
52.02927434,-0.11434104,0,0,0.193
52.02921199,-0.114536987,0,0,0.100
52.02914964,-0.114732932,0,0,0.100
52.02908702,-0.114928791,0,0,0.100
52.02902337,-0.115124302,0,0,0.100
52.028954,-0.115317873,0,0,0.100
52.02888465,-0.115511452,0,0,0.100
52.02881538,-0.115705058,0,0,0.100
52.0287461,-0.115898664,0,0,0.100
52.02867683,-0.11609227,0,0,0.123
52.02860756,-0.116285877,0,0,0.100
52.02853828,-0.116479483,0,0,0.100
52.02846316,-0.116670788,0,0,0.100
52.02838183,-0.116859645,0,0,0.100
52.0283005,-0.117048503,0,0,0.100
52.02821916,-0.11723736,0,0,0.100
52.02813333,-0.117423983,0,0,0.100
52.02803204,-0.11760293,0,0,0.100
52.02793075,-0.117781878,0,0,0.100
52.02782945,-0.117960825,0,0,0.100
52.02772816,-0.118139772,0,0,0.100
52.02762687,-0.11831872,0,0,0.100
52.02752558,-0.118497667,0,0,0.100
52.02742429,-0.118676615,0,0,0.127
52.027323,-0.118855562,0,0,0.100
52.0272217,-0.119034509,0,0,0.100
52.02712041,-0.119213457,0,0,0.100
52.02701912,-0.119392404,0,0,0.100
52.02691783,-0.119571351,0,0,0.100
52.02681654,-0.119750299,0,0,0.100
52.02671524,-0.119929246,0,0,0.100
52.02661395,-0.120108194,0,0,0.100
52.02651266,-0.120287141,0,0,0.100
52.02641137,-0.120466088,0,0,0.100
52.02631008,-0.120645036,0,0,0.149
52.02620878,-0.120823983,0,0,0.100
52.02610749,-0.121002931,0,0,0.100
52.0260062,-0.121181878,0,0,0.100
52.02590491,-0.121360825,0,0,0.100
52.02580362,-0.121539773,0,0,0.100
52.02568618,-0.12170771,0,0,0.100
52.02555656,-0.121867332,0,0,0.100
52.02542693,-0.122026954,0,0,0.100
52.0252973,-0.122186576,0,0,0.100
52.02516768,-0.122346198,0,0,0.100
52.02503805,-0.12250582,0,0,0.100
52.02490842,-0.122665442,0,0,0.100
52.0247788,-0.122825064,0,0,0.100
52.02464917,-0.122984686,0,0,0.100
52.02451954,-0.123144308,0,0,0.100
52.02438992,-0.12330393,0,0,0.100
52.02426029,-0.123463552,0,0,0.100
52.02413066,-0.123623174,0,0,0.100
52.02400104,-0.123782795,0,0,0.100
52.02387141,-0.123942417,0,0,0.100
52.02374178,-0.124102039,0,0,0.100
52.02361216,-0.124261661,0,0,0.100
52.02348253,-0.124421283,0,0,0.100
52.0233529,-0.124580905,0,0,0.100
52.02322244,-0.12473984,0,0,0.100
52.02309192,-0.124898736,0,0,0.100
52.02296141,-0.125057632,0,0,0.100
52.02283089,-0.125216529,0,0,0.100
52.02270038,-0.125375425,0,0,0.100
52.02256986,-0.125534322,0,0,0.100
52.02243935,-0.125693218,0,0,0.100
52.02230883,-0.125852114,0,0,0.100
52.02217832,-0.126011011,0,0,0.100
52.0220478,-0.126169907,0,0,0.100
52.02191729,-0.126328803,0,0,0.100
52.02178677,-0.1264877,0,0,0.100
52.02165626,-0.126646596,0,0,0.100
52.02152574,-0.126805493,0,0,0.100
52.02139523,-0.126964389,0,0,0.100
52.02126471,-0.127123285,0,0,0.100
52.0211342,-0.127282182,0,0,0.100
52.02100368,-0.127441078,0,0,0.100
52.02087317,-0.127599975,0,0,0.100
52.02074265,-0.127758871,0,0,0.100
52.02061214,-0.127917767,0,0,0.100
52.02048162,-0.128076664,0,0,0.103
52.02035111,-0.12823556,0,0,0.100
52.02022059,-0.128394456,0,0,0.100
52.02009008,-0.128553353,0,0,0.100
52.01995956,-0.128712249,0,0,0.100
52.01982905,-0.128871146,0,0,0.100
52.01969853,-0.129030042,0,0,0.100
52.01956802,-0.129188938,0,0,0.100
52.0194375,-0.129347835,0,0,0.100
52.01930699,-0.129506731,0,0,0.100
52.01917647,-0.129665627,0,0,0.100
52.01904596,-0.129824524,0,0,0.100
52.01891544,-0.12998342,0,0,0.100
52.01878493,-0.130142317,0,0,0.100
52.01865441,-0.130301213,0,0,0.100
52.0185239,-0.130460109,0,0,0.100
52.01839338,-0.130619006,0,0,0.100
52.01826287,-0.130777902,0,0,0.100
52.01813235,-0.130936798,0,0,0.100
52.01800184,-0.131095695,0,0,0.100
52.01787132,-0.131254591,0,0,0.100
52.01774081,-0.131413488,0,0,0.100
52.01761029,-0.131572384,0,0,0.100
52.01747978,-0.13173128,0,0,0.100
52.01734926,-0.131890177,0,0,0.100
52.01721887,-0.132049172,0,0,0.100
52.01708849,-0.132208184,0,0,0.100
52.01695812,-0.132367195,0,0,0.100
52.01682774,-0.132526206,0,0,0.100
52.01669737,-0.132685218,0,0,0.100
52.01656699,-0.132844229,0,0,0.100
52.01643662,-0.13300324,0,0,0.100
52.01630624,-0.133162252,0,0,0.100
52.01617587,-0.133321263,0,0,0.100
52.01604549,-0.133480275,0,0,0.100
52.01591512,-0.133639286,0,0,0.100
52.01578474,-0.133798297,0,0,0.100
52.01565437,-0.133957309,0,0,0.100
52.01552399,-0.13411632,0,0,0.100
52.01539362,-0.134275331,0,0,0.100
52.01526324,-0.134434343,0,0,0.100
52.01513287,-0.134593354,0,0,0.100
52.01500249,-0.134752366,0,0,0.100
52.01487212,-0.134911377,0,0,0.100
52.01474174,-0.135070388,0,0,0.100
52.01461137,-0.1352294,0,0,0.100
52.014481,-0.135388411,0,0,0.100
52.01435062,-0.135547423,0,0,0.100
52.01422025,-0.135706434,0,0,0.100
52.01408987,-0.135865445,0,0,0.100
52.0139595,-0.136024457,0,0,0.100
52.01382912,-0.136183468,0,0,0.100
52.01369875,-0.136342479,0,0,0.100
52.01356837,-0.136501491,0,0,0.100
52.013438,-0.136660502,0,0,0.100
52.01330762,-0.136819514,0,0,0.100
52.01317725,-0.136978525,0,0,0.100
52.01304687,-0.137137536,0,0,0.100
52.0129165,-0.137296548,0,0,0.100
52.01278612,-0.137455559,0,0,0.100
52.01265576,-0.137614581,0,0,0.100
52.01252571,-0.137773854,0,0,0.100
52.01239565,-0.137933127,0,0,0.100
52.01226559,-0.1380924,0,0,0.100
52.01213554,-0.138251673,0,0,0.100
52.01200548,-0.138410946,0,0,0.100
52.01187543,-0.138570219,0,0,0.100
52.01174537,-0.138729492,0,0,0.100
52.01161532,-0.138888765,0,0,0.100
52.01148526,-0.139048038,0,0,0.100
52.01135521,-0.139207311,0,0,0.100
52.01122261,-0.139364459,0,0,0.109
52.01108892,-0.139520692,0,0,0.100
52.01095523,-0.139676925,0,0,0.100
52.01082154,-0.139833158,0,0,0.100
52.01068784,-0.139989391,0,0,0.100
52.01055415,-0.140145624,0,0,0.100
52.01042046,-0.140301857,0,0,0.100
52.01028677,-0.14045809,0,0,0.100
52.01015304,-0.140614292,0,0,0.100
52.01001076,-0.140762741,0,0,0.100
52.00986847,-0.14091119,0,0,0.100
52.00972619,-0.141059639,0,0,0.100
52.00958062,-0.141204821,0,0,0.100
52.00943288,-0.14134784,0,0,0.100
52.00927895,-0.141483805,0,0,0.100
52.00911776,-0.141611467,0,0,0.100
52.00895656,-0.14173913,0,0,0.100
52.00879536,-0.141866792,0,0,0.100
52.00863417,-0.141994454,0,0,0.100
52.00847297,-0.142122117,0,0,0.100
52.00831177,-0.142249779,0,0,0.100
52.00815057,-0.142377442,0,0,0.100
52.00798938,-0.142505104,0,0,0.100
52.00782818,-0.142632766,0,0,0.100
52.00766698,-0.142760429,0,0,0.100
52.00750579,-0.142888091,0,0,0.100
52.00734459,-0.143015754,0,0,0.100
52.00718402,-0.143144173,0,0,0.100
52.00702897,-0.143279238,0,0,0.100
52.00687392,-0.143414302,0,0,0.100
52.00671888,-0.143549366,0,0,0.100
52.00656383,-0.14368443,0,0,0.100
52.00640878,-0.143819495,0,0,0.100
52.00625373,-0.143954559,0,0,0.100
52.00609868,-0.144089623,0,0,0.100
52.00594364,-0.144224688,0,0,0.100
52.00578859,-0.144359752,0,0,0.100
52.005644,-0.144505618,0,0,0.100
52.00550393,-0.144656162,0,0,0.100
52.00536386,-0.144806706,0,0,0.100
52.00522379,-0.14495725,0,0,0.100
52.00508373,-0.145107793,0,0,0.100
52.00494366,-0.145258337,0,0,0.100
52.00480359,-0.145408881,0,0,0.100
52.00466353,-0.145559424,0,0,0.100
52.00452346,-0.145709968,0,0,0.100
52.00438339,-0.145860512,0,0,0.100
52.00424332,-0.146011056,0,0,0.100
52.00410326,-0.146161599,0,0,0.100
52.00396686,-0.14631519,0,0,0.100
52.00384465,-0.146480562,0,0,0.100
52.00372245,-0.146645935,0,0,0.100
52.00360024,-0.146811307,0,0,0.100
52.00347804,-0.14697668,0,0,0.100
52.00335583,-0.147142052,0,0,0.100
52.00323363,-0.147307424,0,0,0.100
52.00311142,-0.147472797,0,0,0.100
52.00298922,-0.147638169,0,0,0.100
52.00286985,-0.147805519,0,0,0.100
52.00275743,-0.147977693,0,0,0.100
52.00264502,-0.148149868,0,0,0.100
52.0025326,-0.148322042,0,0,0.100
52.00242018,-0.148494216,0,0,0.100
52.00230776,-0.14866639,0,0,0.100
52.00219609,-0.148839039,0,0,0.100
52.00208878,-0.149014444,0,0,0.100
52.00198147,-0.149189849,0,0,0.100
52.00187848,-0.149367798,0,0,0.100
52.00177711,-0.149546701,0,0,0.100
52.00167502,-0.149725194,0,0,0.100
52.00157293,-0.149903686,0,0,0.100
52.00147084,-0.150082179,0,0,0.100
52.00136875,-0.150260672,0,0,0.100
52.00127255,-0.150442366,0,0,0.100
52.00117823,-0.150625086,0,0,0.100
52.00108391,-0.150807805,0,0,0.100
52.00099067,-0.150991065,0,0,0.100
52.00090011,-0.151175674,0,0,0.100
52.00080954,-0.151360284,0,0,0.100
52.00072675,-0.151548485,0,0,0.100
52.00064483,-0.151737087,0,0,0.100
52.0005629,-0.151925689,0,0,0.100
52.00048098,-0.152114291,0,0,0.100
52.00039906,-0.152302894,0,0,0.100
52.00031714,-0.152491496,0,0,0.100
52.00023521,-0.152680098,0,0,0.108
52.00015329,-0.1528687,0,0,0.100
52.00007137,-0.153057303,0,0,0.100
51.99999692,-0.153248899,0,0,0.100
51.99992605,-0.153441927,0,0,0.100
51.99985518,-0.153634954,0,0,0.100
51.99978431,-0.153827982,0,0,0.100
51.99971344,-0.154021009,0,0,0.100
51.99964257,-0.154214037,0,0,0.100
51.99957623,-0.154408643,0,0,0.100
51.99951171,-0.154603885,0,0,0.100
51.99944866,-0.154799604,0,0,0.100
51.99938623,-0.154995524,0,0,0.100
51.9993238,-0.155191444,0,0,0.100
51.9992631,-0.155387885,0,0,0.100
51.99920711,-0.155585741,0,0,0.100
51.99915111,-0.155783597,0,0,0.100
51.99909427,-0.155981211,0,0,0.100
51.9990384,-0.156179093,0,0,0.100
51.99898525,-0.156377732,0,0,0.100
51.9989321,-0.15657637,0,0,0.100
51.99888067,-0.15677546,0,0,0.100
51.99882979,-0.156974691,0,0,0.100
51.9987789,-0.157173922,0,0,0.100
51.99872756,-0.157373032,0,0,0.100
51.99867425,-0.157571629,0,0,0.100
51.99862094,-0.157770226,0,0,0.100
51.99856829,-0.157968992,0,0,0.100
51.99851814,-0.158168408,0,0,0.100
51.99846798,-0.158367823,0,0,0.100
51.99841782,-0.158567238,0,0,0.113
51.99836766,-0.158766654,0,0,0.100
51.99831648,-0.158965806,0,0,0.100
51.99826488,-0.159164853,0,0,0.100
51.99821327,-0.159363899,0,0,0.100
51.99816178,-0.159562974,0,0,0.100
51.99811034,-0.159762061,0,0,0.100
51.9980588,-0.159961125,0,0,0.100
51.99800709,-0.160160142,0,0,0.100
51.99795537,-0.160359159,0,0,0.100
51.99790366,-0.160558177,0,0,0.100
51.99785178,-0.160757151,0,0,0.100
51.9977997,-0.160956073,0,0,0.100
51.99774762,-0.161154994,0,0,0.100
51.99769554,-0.161353915,0,0,0.100
51.9976443,-0.161553052,0,0,0.100
51.99759417,-0.161752475,0,0,0.120
51.99754404,-0.161951898,0,0,0.100
51.99749391,-0.16215132,0,0,0.100
51.99744379,-0.162350743,0,0,0.100
51.99739203,-0.162549749,0,0,0.100
51.9973402,-0.162748736,0,0,0.101
51.99728837,-0.162947724,0,0,0.100
51.99723682,-0.163146782,0,0,0.100
51.99718607,-0.163346049,0,0,0.100
51.99713533,-0.163545316,0,0,0.100
51.99708459,-0.163744583,0,0,0.100
51.99703267,-0.163943547,0,0,0.100
51.99698047,-0.164142437,0,0,0.100
51.99692827,-0.164341328,0,0,0.133
51.99687515,-0.164539973,0,0,0.159
51.99682154,-0.164738487,0,0,0.100
51.99676792,-0.164937001,0,0,0.100
51.99671626,-0.165136029,0,0,0.100
51.99666501,-0.165335167,0,0,0.100
51.99661376,-0.165534305,0,0,0.100
51.99656252,-0.165733443,0,0,0.100
51.99651127,-0.165932581,0,0,0.100
51.99646067,-0.166131885,0,0,0.100
51.99641014,-0.166331205,0,0,0.100
51.9963596,-0.166530525,0,0,0.100
51.99630853,-0.166729706,0,0,0.100
51.99625699,-0.16692877,0,0,0.100
51.99620546,-0.167127835,0,0,0.158
51.99615393,-0.167326899,0,0,0.100
51.9961024,-0.167525964,0,0,0.100
51.99605087,-0.167725029,0,0,0.100
51.99599934,-0.167924093,0,0,0.112
51.9959478,-0.168123158,0,0,0.155
51.99589627,-0.168322222,0,0,0.100
51.99584474,-0.168521287,0,0,0.100
51.99579382,-0.168720509,0,0,0.100
51.99574348,-0.168919877,0,0,0.100
51.99569313,-0.169119245,0,0,0.192
51.99564279,-0.169318612,0,0,0.100
51.99559244,-0.16951798,0,0,0.100
51.9955419,-0.169717297,0,0,0.100
51.99549067,-0.16991644,0,0,0.117
51.99544041,-0.170115824,0,0,0.100
51.99539212,-0.1703157,0,0,0.100
51.99534383,-0.170515575,0,0,0.100
51.99529554,-0.170715451,0,0,0.100
51.99524752,-0.170915392,0,0,0.100
51.99520233,-0.17111599,0,0,0.100
51.99515714,-0.171316589,0,0,0.100
51.99511209,-0.171517219,0,0,0.100
51.99506751,-0.171717955,0,0,0.100
51.99502293,-0.171918692,0,0,0.124
51.99497836,-0.172119429,0,0,0.100
51.99493384,-0.172320178,0,0,0.100
51.99489197,-0.172521497,0,0,0.133
51.99485011,-0.172722816,0,0,0.100
51.99480824,-0.172924135,0,0,0.100
51.99476637,-0.173125454,0,0,0.100
51.99472679,-0.173327234,0,0,0.141
51.99468728,-0.173529029,0,0,0.100
51.99464777,-0.173730824,0,0,0.230
51.99460826,-0.173932619,0,0,0.127
51.99457064,-0.174134773,0,0,0.100
51.9945333,-0.174336981,0,0,0.100
51.99449596,-0.174539189,0,0,0.100
51.99445862,-0.174741397,0,0,0.103
51.99442128,-0.174943605,0,0,0.109
51.99438473,-0.175145953,0,0,0.106
51.99434986,-0.175348601,0,0,0.100
51.99431499,-0.175551249,0,0,0.100
51.99428012,-0.175753897,0,0,0.100
51.99424525,-0.175956546,0,0,0.100
51.99421163,-0.176159404,0,0,0.138
51.99417848,-0.17636234,0,0,0.111
51.99414532,-0.176565275,0,0,0.100
51.99411216,-0.17676821,0,0,0.116
51.99407984,-0.176971277,0,0,0.100
51.99404919,-0.177174607,0,0,0.100
51.99401855,-0.177377937,0,0,0.100
51.9939879,-0.177581267,0,0,0.141
51.99395726,-0.177784597,0,0,0.133
51.99392727,-0.177988025,0,0,0.100
51.9938977,-0.178191514,0,0,0.107
51.99386862,-0.178395072,0,0,0.100
51.99384053,-0.178598771,0,0,0.100
51.99381244,-0.17880247,0,0,0.100
51.99378436,-0.179006169,0,0,0.133
51.99375734,-0.179210013,0,0,0.138
51.99373059,-0.179413892,0,0,0.116
51.99370383,-0.17961777,0,0,0.128
51.99367708,-0.179821648,0,0,0.118
51.99365141,-0.180025665,0,0,0.100
51.99362611,-0.180229729,0,0,0.115
51.99360142,-0.180433867,0,0,0.134
51.99357725,-0.180638068,0,0,0.132
51.99355308,-0.180842269,0,0,0.155
51.9935305,-0.18104665,0,0,0.131
51.99350842,-0.181251088,0,0,0.114
51.99348646,-0.181455538,0,0,0.151
51.99346504,-0.181660045,0,0,0.100
51.99344446,-0.181864638,0,0,0.100
51.99342494,-0.182069335,0,0,0.100
51.99340542,-0.182274032,0,0,0.100
51.99338589,-0.18247873,0,0,0.100
51.99336647,-0.182683437,0,0,0.100
51.99334739,-0.182888177,0,0,0.100
51.99332832,-0.183092916,0,0,0.100
51.99331207,-0.183297889,0,0,0.100
51.99329732,-0.183502986,0,0,0.114
51.99328257,-0.183708083,0,0,0.104
51.99326782,-0.18391318,0,0,0.100
51.99325308,-0.184118276,0,0,0.138
51.99323833,-0.184323373,0,0,0.153
51.99322358,-0.18452847,0,0,0.100
51.99320883,-0.184733567,0,0,0.100
51.99319409,-0.184938664,0,0,0.100
51.99317934,-0.185143761,0,0,0.100
51.99316459,-0.185348858,0,0,0.151
51.99314984,-0.185553954,0,0,0.100
51.99313342,-0.18575892,0,0,0.100
51.9931161,-0.185963816,0,0,0.100
51.99309878,-0.186168712,0,0,0.143
51.99308146,-0.186373608,0,0,0.100
51.99306236,-0.186578314,0,0,0.116
51.99303632,-0.186782285,0,0,0.127
51.99301028,-0.186986256,0,0,0.182
51.99298743,-0.187190608,0,0,0.100
51.99296488,-0.187394995,Baldock,527306,0.100
51.99294265,-0.187599415,0,0,0.125
51.99291774,-0.187803527,0,0,0.207
51.99289282,-0.188007638,0,0,0.179
51.99286715,-0.188211648,0,0,0.128
51.99283875,-0.188415303,0,0,0.100
51.99280904,-0.188618769,0,0,0.159
51.99277806,-0.188822048,0,0,0.100
51.99274735,-0.189025366,0,0,0.144
51.99271713,-0.189228761,0,0,0.146
51.99268662,-0.189432108,0,0,0.174
51.9926514,-0.189634695,0,0,0.260
51.9926158,-0.189837216,0,0,0.142
51.99257941,-0.190039596,0,0,0.100
51.99254287,-0.190241951,0,0,0.123
51.99250634,-0.190444305,0,0,0.100
